dataset,qid,question,selected_action,train_best_action,oracle_action,policy_reward,train_best_reward,oracle_reward,policy_reward_delta_vs_train_best,policy_regret,oracle_margin_vs_train_best,oracle_margin_vs_second_best,candidate_action_reward_spread,oracle_tie_count,beats_train_best,matches_train_best_action,matches_oracle_action
nfcorpus,PLAIN-1387,hyperactivity,bm25_keyword,dense_keep,dense_keep,0.75,0.9166666666666669,0.9166666666666669,-0.166666666667,0.166666666667,0.0,0.0,0.166666666667,2,False,False,False
nfcorpus,PLAIN-227,Increasing Muscle Strength with Fenugreek,dense_keep,dense_keep,bm25_keyword,0.0,0.0,0.275,0.0,0.275,0.275,0.113333333333,0.305,1,False,True,False
nfcorpus,PLAIN-217,Plant-Based Diets for Psoriasis,dense_keep,dense_keep,dense_keep,0.1944444444444444,0.1944444444444444,0.1944444444444444,0.0,0.0,0.0,0.0,0.194444444444,2,False,True,True
nfcorpus,PLAIN-1621,Mevacor,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-2620,Phytates for the Treatment of Cancer,dense_keep,dense_keep,bm25_keep,0.1181818181818182,0.1181818181818182,0.5363636363636364,0.0,0.418181818182,0.418181818182,0.0,0.536363636364,2,False,True,False
nfcorpus,PLAIN-681,betel nuts,bm25_keep,dense_keep,bm25_keep,1.5,1.25,1.5,0.25,0.0,0.25,0.0,0.25,2,True,False,True
nfcorpus,PLAIN-872,chanterelle mushrooms,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-2271,Tufts,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-2700,Heart Disease Starts in Childhood,bm25_keep,dense_keep,dense_keyword,0.35,0.6,0.7,-0.25,0.35,0.1,0.1,0.35,1,False,False,False
nfcorpus,PLAIN-44,Who Should be Careful About Curcumin?,dense_keep,dense_keep,dense_keyword,0.2011494252873563,0.2011494252873563,0.2183908045977011,0.0,0.01724137931,0.01724137931,0.01724137931,0.248390804598,1,False,True,False
nfcorpus,PLAIN-2770,Flaxseeds & Breast Cancer Survival: Clinical Evidence,dense_keep,dense_keep,bm25_keep,0.298780487804878,0.298780487804878,0.573170731707317,0.0,0.274390243902,0.274390243902,0.0,0.304390243902,2,False,True,False
nfcorpus,PLAIN-913,cinnamon,dense_keep,dense_keep,bm25_keep,0.6176470588235294,0.6176470588235294,0.6470588235294118,0.0,0.029411764706,0.029411764706,0.0,0.03,2,False,True,False
nfcorpus,PLAIN-1700,Native Americans,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1887,poisonous plants,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-2061,seafood,dense_keyword,dense_keep,bm25_keep,0.5097560975609756,0.5097560975609756,0.5121951219512195,0.0,0.00243902439,0.00243902439,0.0,0.03,2,False,False,False
nfcorpus,PLAIN-1537,low-carb diets,bm25_keyword,dense_keep,dense_keep,0.0,0.5888888888888889,0.5888888888888889,-0.588888888889,0.588888888889,0.0,0.0,0.588888888889,2,False,False,False
nfcorpus,PLAIN-2760,Eating Healthy on a Budget,dense_keep,dense_keep,dense_keep,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.375,2,False,True,True
nfcorpus,PLAIN-1050,Dr. Dean Ornish,dense_keep,dense_keep,dense_keep,0.1106382978723404,0.1106382978723404,0.1106382978723404,0.0,0.0,0.0,0.110638297872,0.140638297872,1,False,True,True
nfcorpus,PLAIN-2630,Alkylphenol Endocrine Disruptors and Allergies,dense_keep,dense_keep,bm25_keep,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-561,aneurysm,bm25_keep,dense_keep,bm25_keep,0.58,0.58,0.58,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1721,NIH-AARP study,dense_keep,dense_keep,bm25_keep,0.564516129032258,0.564516129032258,0.5967741935483871,0.0,0.032258064516,0.032258064516,0.0,0.032258064516,3,False,True,False
nfcorpus,PLAIN-2470,Is Milk Good for Our Bones?,bm25_keyword,dense_keep,dense_keep,0.1136986301369863,0.5547945205479452,0.5547945205479452,-0.441095890411,0.441095890411,0.0,0.0,0.441095890411,2,False,False,False
nfcorpus,PLAIN-2710,Artificial Food Colors and ADHD,bm25_keep,dense_keep,dense_keep,0.5952380952380952,0.7380952380952381,0.7380952380952381,-0.142857142857,0.142857142857,0.0,0.0,0.142857142857,2,False,False,False
nfcorpus,PLAIN-838,carrageenan,bm25_keyword,dense_keep,bm25_keep,1.0555555555555556,1.0555555555555556,1.0555555555555556,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-2167,subsidies,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-291,Stool Size and Breast Cancer Risk,dense_keep,dense_keep,dense_keep,0.7307692307692308,0.7307692307692308,0.7307692307692308,0.0,0.0,0.0,0.0,0.076923076923,2,False,True,True
nfcorpus,PLAIN-1441,Japan,dense_keep,dense_keep,dense_keep,0.521505376344086,0.521505376344086,0.521505376344086,0.0,0.0,0.0,0.0,0.25,2,False,True,True
nfcorpus,PLAIN-510,airport scanners,dense_keyword,dense_keep,dense_keep,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.363333333333,2,False,False,False
nfcorpus,PLAIN-1429,Iowa Women’s Health Study,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2332,viral infections,bm25_keyword,dense_keep,dense_keep,0.5412371134020618,0.5515463917525774,0.5515463917525774,-0.010309278351,0.010309278351,0.0,0.0,0.040309278351,2,False,False,False
nfcorpus,PLAIN-2,Do Cholesterol Statin Drugs Cause Breast Cancer?,dense_keyword,dense_keep,dense_keep,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.0,0.041666666667,2,False,False,False
nfcorpus,PLAIN-2930,Kiwifruit for Irritable Bowel Syndrome,bm25_keep,dense_keep,dense_keep,0.5714285714285714,0.6428571428571428,0.6428571428571428,-0.071428571429,0.071428571429,0.0,0.03,0.101428571429,1,False,False,False
nfcorpus,PLAIN-2640,Chicken Salmonella Thanks to Meat Industry Lawsuit,bm25_keyword,dense_keep,bm25_keep,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-3332,Alcohol Risks vs. Benefits,dense_keep,dense_keep,dense_keep,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.0,0.0,0.0,0.0,0.214285714286,2,False,True,True
nfcorpus,PLAIN-827,carcinogens,dense_keyword,dense_keep,dense_keep,0.5163934426229508,0.5163934426229508,0.5163934426229508,0.0,0.0,0.0,0.0,0.258196721311,2,False,False,False
nfcorpus,PLAIN-2187,suppositories,bm25_keep,dense_keep,bm25_keep,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.111111111111,0.0,0.111111111111,0.0,0.111111111111,2,True,False,True
nfcorpus,PLAIN-2780,Do Fruit & Nut Bars Cause Weight Gain?,bm25_keyword,dense_keep,dense_keep,0.6363636363636364,0.6818181818181819,0.6818181818181819,-0.045454545455,0.045454545455,0.0,0.0,0.075454545455,2,False,False,False
nfcorpus,PLAIN-2440,More Than an Apple a Day: Combating Common Diseases,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2550,Barriers to Heart Disease Prevention,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.17,1,False,True,False
nfcorpus,PLAIN-3261,Update on Herbalife®,bm25_keep,dense_keep,bm25_keyword,0.0,0.0,0.2435897435897435,0.0,0.24358974359,0.24358974359,0.096666666667,0.27358974359,1,False,False,False
nfcorpus,PLAIN-2500,The Saturated Fat Studies: Buttering Up the Public,dense_keep,dense_keep,dense_keep,0.2678571428571428,0.2678571428571428,0.2678571428571428,0.0,0.0,0.0,0.267857142857,0.297857142857,1,False,True,True
nfcorpus,PLAIN-320,Breast Cancer and Diet,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2145,St. John's wort,bm25_keep,dense_keep,bm25_keep,0.3611111111111111,0.0,0.3611111111111111,0.361111111111,0.0,0.361111111111,0.0,0.361111111111,2,True,False,True
nfcorpus,PLAIN-23,How to Reduce Exposure to Alkylphenols Through Your Diet,dense_keep,dense_keep,bm25_keyword,0.5333333333333333,0.5333333333333333,0.5555555555555556,0.0,0.022222222222,0.022222222222,0.022222222222,0.272222222222,1,False,True,False
nfcorpus,PLAIN-1568,maple syrup,bm25_keep,dense_keep,bm25_keep,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-711,blood clots,bm25_keep,dense_keep,bm25_keep,0.5175438596491229,0.2675438596491228,0.5175438596491229,0.25,0.0,0.25,0.0,0.25,2,True,False,True
nfcorpus,PLAIN-3063,Better Than Goji Berries,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-2900,Boosting Good Bacteria in the Colon Without Probiotics,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2209,taro,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-2740,Cancer Risk From CT Scan Radiation,bm25_keep,dense_keep,dense_keep,0.31,0.56,0.56,-0.25,0.25,0.0,0.0,0.28,2,False,False,False
nfcorpus,PLAIN-3026,Vitamin C-Enriched Bacon,dense_keep,dense_keep,dense_keep,1.25,1.25,1.25,0.0,0.0,0.0,0.0,1.25,2,False,True,True
nfcorpus,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,bm25_keep,dense_keep,bm25_keep,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1690,National Academy of Sciences,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-1203,folic acid,bm25_keep,dense_keep,dense_keep,0.6666666666666666,0.8333333333333333,0.8333333333333333,-0.166666666667,0.166666666667,0.0,0.0,0.166666666667,2,False,False,False
nfcorpus,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,dense_keyword,dense_keep,dense_keep,0.3125,0.375,0.375,-0.0625,0.0625,0.0,0.0625,0.375,1,False,False,False
nfcorpus,PLAIN-2910,Optimal Phytosterol Dose,bm25_keep,dense_keep,dense_keep,0.3166666666666666,0.5666666666666667,0.5666666666666667,-0.25,0.25,0.0,0.0,0.25,2,False,False,False
nfcorpus,PLAIN-1772,organotins,bm25_keep,dense_keep,bm25_keep,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-441,Is apple cider vinegar good for you?,bm25_keyword,dense_keep,hybrid_keyword,1.3,1.1,1.47,0.2,0.17,0.37,0.17,0.37,1,True,False,False
nfcorpus,PLAIN-307,Vitamin D: Shedding some light on the new recommendations,dense_keep,dense_keep,dense_keyword,1.1666666666666663,1.1666666666666663,1.25,0.0,0.083333333333,0.083333333333,0.083333333333,0.791666666667,1,False,True,False
nfcorpus,PLAIN-3462,Olive Oil and Artery Function,dense_keep,dense_keep,bm25_keep,0.296875,0.296875,0.546875,0.0,0.25,0.25,0.0,0.25,2,False,True,False
nfcorpus,PLAIN-3001,EPIC Findings on Lymphoma,bm25_keep,dense_keep,bm25_keyword,0.0,0.6666666666666666,0.6666666666666666,-0.666666666667,0.666666666667,0.0,0.0,0.666666666667,2,False,False,False
nfcorpus,PLAIN-2940,Dietary Treatment of Crohn's Disease,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-1409,industrial toxins,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1453,junk food,bm25_keyword,dense_keep,bm25_keep,0.5081632653061224,0.1789115646258503,0.5081632653061224,0.32925170068,0.0,0.32925170068,0.0,0.32925170068,2,True,False,False
nfcorpus,PLAIN-2386,worms,bm25_keep,dense_keep,dense_keep,0.0,0.2302631578947368,0.2302631578947368,-0.230263157895,0.230263157895,0.0,0.0,0.260263157895,2,False,False,False
nfcorpus,PLAIN-2680,Counteracting the Effects of Dioxins Through Diet,dense_keep,dense_keep,bm25_keep,0.3214285714285714,0.3214285714285714,0.3928571428571428,0.0,0.071428571429,0.071428571429,0.0,0.071428571429,2,False,True,False
nfcorpus,PLAIN-1018,DHA,dense_keep,dense_keep,bm25_keep,0.1416666666666666,0.1416666666666666,0.1999999999999999,0.0,0.058333333333,0.058333333333,0.0,0.058333333333,2,False,True,False
nfcorpus,PLAIN-2560,Childhood Constipation and Cow’s Milk,dense_keep,dense_keep,bm25_keyword,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.0,0.0,0.0,0.0,0.047619047619,3,False,True,False
nfcorpus,PLAIN-2311,veal,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1214,Fosamax,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1656,mouth cancer,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.1607142857142857,0.0,0.160714285714,0.160714285714,0.0,0.190714285714,2,False,False,False
nfcorpus,PLAIN-2102,smoking,dense_keyword,dense_keep,dense_keep,0.5095011876484561,0.5095011876484561,0.5095011876484561,0.0,0.0,0.0,0.0,0.03,2,False,False,False
nfcorpus,PLAIN-2396,Yale,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1527,liver disease,dense_keyword,dense_keep,bm25_keep,0.5247524752475248,0.5247524752475248,0.5247524752475248,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1590,medical ethics,bm25_keep,dense_keep,bm25_keep,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,2,True,False,True
nfcorpus,PLAIN-2092,sirtuins,bm25_keep,dense_keep,bm25_keep,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-3382,Are Artificial Colors Bad for You?,dense_keyword,dense_keep,dense_keep,0.7857142857142857,0.8571428571428572,0.8571428571428572,-0.071428571429,0.071428571429,0.0,0.071428571429,0.285714285714,1,False,False,False
nfcorpus,PLAIN-2950,Unsafe at Any Feed,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-741,BPH,bm25_keyword,dense_keep,bm25_keep,0.7105263157894737,0.6578947368421053,0.7105263157894737,0.052631578947,0.0,0.052631578947,0.0,0.082631578947,2,True,False,False
nfcorpus,PLAIN-2790,Titanium Dioxide & Inflammatory Bowel Disease,bm25_keep,dense_keep,bm25_keep,0.5677966101694916,0.5508474576271186,0.5677966101694916,0.016949152542,0.0,0.016949152542,0.0,0.046949152542,2,True,False,True
nfcorpus,PLAIN-1309,halibut,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1817,peanut butter,bm25_keyword,dense_keep,bm25_keep,0.6111111111111112,0.5740740740740741,0.6111111111111112,0.037037037037,0.0,0.037037037037,0.0,0.037037037037,2,True,False,False
nfcorpus,PLAIN-3281,Aluminum in Vaccines vs. Food,bm25_keep,dense_keep,bm25_keep,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1419,insects,bm25_keyword,dense_keep,bm25_keep,0.5307692307692308,0.5307692307692308,0.5307692307692308,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1847,philippines,bm25_keep,dense_keep,bm25_keep,0.6818181818181819,0.5909090909090909,0.6818181818181819,0.090909090909,0.0,0.090909090909,0.0,0.090909090909,2,True,False,True
nfcorpus,PLAIN-2530,Infectobesity: Adenovirus 36 and Childhood Obesity,dense_keep,dense_keep,bm25_keep,0.5694444444444444,0.5694444444444444,0.5694444444444444,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-3037,Out of the Lab Onto the Track,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-3085,The Difficulty of Arriving at a Vitamin D Recommendation,dense_keep,dense_keep,dense_keep,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.03,0.53,1,False,True,True
nfcorpus,PLAIN-2460,Diabetes as a Disease of Fat Toxicity,dense_keep,dense_keep,hybrid_keyword,0.532258064516129,0.532258064516129,0.5667741935483871,0.0,0.034516129032,0.034516129032,0.002258064516,0.409516129032,1,False,True,False
nfcorpus,PLAIN-1611,mesquite,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-603,Arkansas,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-3362,Kuna Indian Secret,dense_keep,dense_keep,bm25_keep,0.5909090909090909,0.5909090909090909,0.7727272727272727,0.0,0.181818181818,0.181818181818,0.0,0.181818181818,2,False,True,False
nfcorpus,PLAIN-751,BRCA genes,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1141,Evidence-based medicine,dense_keep,dense_keep,bm25_keep,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-892,chickpeas,dense_keyword,dense_keep,bm25_keep,0.532608695652174,0.532608695652174,0.5543478260869565,0.0,0.021739130435,0.021739130435,0.0,0.040869565217,2,False,False,False
nfcorpus,PLAIN-2261,trans fats,bm25_keep,dense_keep,dense_keep,0.2833333333333333,0.5166666666666667,0.5166666666666667,-0.233333333333,0.233333333333,0.0,0.0,0.233333333333,2,False,False,False
nfcorpus,PLAIN-91,Chronic Headaches and Pork Parasites,bm25_keep,dense_keep,bm25_keep,0.53125,0.53125,0.53125,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-2301,uterine health,bm25_keep,dense_keep,dense_keep,0.0,0.4807692307692308,0.4807692307692308,-0.480769230769,0.480769230769,0.0,0.0,0.480769230769,2,False,False,False
nfcorpus,PLAIN-645,bagels,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-153,How Should I Take Probiotics?,dense_keep,dense_keep,dense_keep,0.6063829787234043,0.6063829787234043,0.6063829787234043,0.0,0.0,0.0,0.0,0.051276595745,2,False,True,True
nfcorpus,PLAIN-2177,sulfur,bm25_keep,dense_keep,dense_keep,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.333333333333,0.333333333333,0.0,0.0,0.333333333333,2,False,False,False
nfcorpus,PLAIN-2156,stevia,bm25_keep,dense_keep,bm25_keep,1.0,0.8333333333333333,1.0,0.166666666667,0.0,0.166666666667,0.0,0.166666666667,2,True,False,True
nfcorpus,PLAIN-2354,walnut oil,dense_keep,dense_keep,bm25_keep,0.5666666666666667,0.5666666666666667,0.9,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,2,False,True,False
nfcorpus,PLAIN-2840,Benefits of Fenugreek Seeds,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1929,prenatal vitamins,dense_keep,dense_keep,dense_keep,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.7,2,False,True,True
nfcorpus,PLAIN-623,Atkins diet,bm25_keep,dense_keep,dense_keep,0.298780487804878,0.5487804878048781,0.5487804878048781,-0.25,0.25,0.0,0.0,0.28,2,False,False,False
nfcorpus,PLAIN-2870,Filled Full of Lead,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-3074,How to Help Prevent Abdominal Aortic Aneurysms,dense_keep,dense_keep,bm25_keep,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-1805,Parkinson's disease,dense_keep,dense_keep,bm25_keep,0.5431034482758621,0.5431034482758621,0.5431034482758621,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2580,Academy of Nutrition and Dietetics Conflicts of Interest,bm25_keep,dense_keep,bm25_keep,0.5869565217391304,0.5869565217391304,0.5869565217391304,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-761,breast pain,bm25_keyword,dense_keep,dense_keep,0.3333333333333333,0.4583333333333333,0.4583333333333333,-0.125,0.125,0.0,0.0,0.196666666667,2,False,False,False
nfcorpus,PLAIN-1088,ECMO,bm25_keep,dense_keep,bm25_keep,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1320,Harvard Physicians’ Study II,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.5833333333333333,0.0,0.583333333333,0.583333333333,0.0,0.583333333333,2,False,True,False
nfcorpus,PLAIN-468,Is vitamin D3 (cholecalciferol) preferable to D2 (ergocalciferol)?,bm25_keyword,dense_keep,dense_keep,0.2,0.6,0.6,-0.4,0.4,0.0,0.03,0.405,1,False,False,False
nfcorpus,PLAIN-3442,The Healthiest Vegetables,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-966,cortisol,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-407,Is annatto food coloring safe?,bm25_keyword,dense_keep,bm25_keep,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1516,Lindane,bm25_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,True
nfcorpus,PLAIN-1193,flax oil,bm25_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-1995,red tea,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2081,shelf life,bm25_keep,dense_keep,bm25_keep,1.5,0.0,1.5,1.5,0.0,1.5,0.0,1.5,2,True,False,True
nfcorpus,PLAIN-924,cocaine,bm25_keep,dense_keep,dense_keep,0.53125,0.625,0.625,-0.09375,0.09375,0.0,0.0,0.09375,2,False,False,False
nfcorpus,PLAIN-2051,saturated fat,dense_keep,dense_keep,bm25_keep,0.5112676056338028,0.5112676056338028,0.5112676056338028,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2540,Does Cholesterol Size Matter?,dense_keyword,dense_keep,dense_keep,0.5476190476190477,0.5952380952380952,0.5952380952380952,-0.047619047619,0.047619047619,0.0,0.03,0.047619047619,1,False,False,False
nfcorpus,PLAIN-3181,Is Dragon Fruit Good For You?,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-3292,Are Multivitamins Good For You?,dense_keyword,dense_keep,bm25_keep,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,0.172857142857,4,False,False,False
nfcorpus,PLAIN-571,anisakis,dense_keyword,dense_keep,bm25_keep,0.2678571428571428,0.2678571428571428,0.4523809523809523,0.0,0.184523809524,0.184523809524,0.0,0.214523809524,2,False,False,False
nfcorpus,PLAIN-3322,Veggies vs. Cancer,dense_keep,dense_keep,dense_keep,0.1793248945147679,0.1793248945147679,0.1793248945147679,0.0,0.0,0.0,0.0,0.209324894515,2,False,True,True
nfcorpus,PLAIN-2991,Cholesterol and Lower Back Pain,bm25_keep,dense_keep,dense_keep,0.6666666666666666,0.75,0.75,-0.083333333333,0.083333333333,0.0,0.0,0.113333333333,2,False,False,False
nfcorpus,PLAIN-1645,molasses,bm25_keep,dense_keep,bm25_keep,0.6666666666666666,0.0,0.6666666666666666,0.666666666667,0.0,0.666666666667,0.0,0.666666666667,2,True,False,True
nfcorpus,PLAIN-1299,growth promoters,bm25_keep,dense_keep,bm25_keep,0.5327868852459017,0.5163934426229508,0.5327868852459017,0.016393442623,0.0,0.016393442623,0.0,0.046393442623,2,True,False,True
nfcorpus,PLAIN-248,Treating an Enlarged Prostate With Diet,dense_keep,dense_keep,dense_keep,0.314516129032258,0.314516129032258,0.314516129032258,0.0,0.0,0.0,0.0,0.212258064516,2,False,True,True
nfcorpus,PLAIN-395,What about pepper plus turmeric in V8 juice?,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-1098,eggnog,dense_keyword,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,False,False
nfcorpus,PLAIN-2040,salmon,dense_keyword,dense_keep,bm25_keep,0.5227272727272727,0.5227272727272727,0.5303030303030303,0.0,0.007575757576,0.007575757576,0.0,0.03,2,False,False,False
nfcorpus,PLAIN-1667,muscle health,dense_keyword,dense_keep,bm25_keep,0.5188679245283019,0.5188679245283019,0.5251572327044025,0.0,0.006289308176,0.006289308176,0.0,0.03,2,False,False,False
nfcorpus,PLAIN-457,How can you believe in any scientific study?,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4,False,True,False
nfcorpus,PLAIN-2124,spearmint,bm25_keep,dense_keep,dense_keep,0.6176470588235294,0.7352941176470589,0.7352941176470589,-0.117647058824,0.117647058824,0.0,0.0,0.117647058824,2,False,False,False
nfcorpus,PLAIN-701,black raspberries,bm25_keep,dense_keep,bm25_keep,0.75,0.625,0.75,0.125,0.0,0.125,0.0,0.155,2,True,False,True
nfcorpus,PLAIN-2960,Pharmacists Versus Health Food Store Employees: Who Gives Better Advice?,dense_keep,dense_keep,bm25_keep,0.0,0.0,0.625,0.0,0.625,0.625,0.0,0.625,2,False,True,False
nfcorpus,PLAIN-2570,Diabetics Should Take Their Pulses,dense_keep,dense_keep,bm25_keyword,0.275,0.275,0.525,0.0,0.25,0.25,0.03,0.363333333333,1,False,True,False
