split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,keep,5a8d18fb5542994ba4e3dbf2,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,1.0,1.0,1.0,0.0,1,19,1.5,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Epic Poker League | Annie Duke | 2011 World Series of Poker Europe | World Poker Tour bracelet | Tristan Wade,Annie Duke | Epic Poker League
train,Rewrite-all keyword,keyword_compress,5a8d18fb5542994ba4e3dbf2,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,1.0,1.0,1.0,0.0,1,12,1.5,position 2004 world series poker gold bracelet holder 2011 epic poker league,Epic Poker League | Annie Duke | 2011 World Series of Poker Europe | Tristan Wade | World Poker Tour bracelet,Annie Duke | Epic Poker League
train,Rewrite-all entity expansion,entity_expand,5a8d18fb5542994ba4e3dbf2,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,1.0,1.0,1.0,0.08,1,16,1.42,World Series Poker Epic Poker League position 2004 world series gold bracelet holder 2011 epic league,Epic Poker League | Annie Duke | Tristan Wade | Konstantin Puchkov | World Poker Tour bracelet,Annie Duke | Epic Poker League
train,Train-best fixed rewrite,keyword_compress,5a8d18fb5542994ba4e3dbf2,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,1.0,1.0,1.0,0.0,1,12,1.5,position 2004 world series poker gold bracelet holder 2011 epic poker league,Epic Poker League | Annie Duke | 2011 World Series of Poker Europe | Tristan Wade | World Poker Tour bracelet,Annie Duke | Epic Poker League
train,Selective bandit,keyword_compress,5a8d18fb5542994ba4e3dbf2,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,1.0,1.0,1.0,0.0,1,12,1.5,position 2004 world series poker gold bracelet holder 2011 epic poker league,Epic Poker League | Annie Duke | 2011 World Series of Poker Europe | Tristan Wade | World Poker Tour bracelet,Annie Duke | Epic Poker League
train,Oracle best action,keep,5a8d18fb5542994ba4e3dbf2,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,1.0,1.0,1.0,0.0,1,19,1.5,What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Epic Poker League | Annie Duke | 2011 World Series of Poker Europe | World Poker Tour bracelet | Tristan Wade,Annie Duke | Epic Poker League
train,Vanilla BM25,keep,5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",1.0,1.0,0.9197207891481876,0.0,1,13,1.5,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus | Amarylloidinae | Aspidistra | Hippeastrinae | Traubiinae,Aspidistra | Cyrtanthus
train,Rewrite-all keyword,keyword_compress,5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",1.0,1.0,1.0,0.0,1,8,1.5,between aspidistra cyrtanthus genus plant belongs subfamily amaryllidoideae,Cyrtanthus | Aspidistra | Amarylloidinae | Hippeastrinae | Traubiinae,Aspidistra | Cyrtanthus
train,Rewrite-all entity expansion,entity_expand,5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",1.0,1.0,0.9197207891481876,0.08,1,12,1.42,Between Aspidistra Cyrtanthus Subfamily Amaryllidoideae between aspidistra genus plant belongs subfamily amaryllidoideae,Aspidistra | Amarylloidinae | Cyrtanthus | Hippeastrinae | Traubiinae,Aspidistra | Cyrtanthus
train,Train-best fixed rewrite,keyword_compress,5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",1.0,1.0,1.0,0.0,1,8,1.5,between aspidistra cyrtanthus genus plant belongs subfamily amaryllidoideae,Cyrtanthus | Aspidistra | Amarylloidinae | Hippeastrinae | Traubiinae,Aspidistra | Cyrtanthus
train,Selective bandit,keyword_compress,5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",1.0,1.0,1.0,0.0,1,8,1.5,between aspidistra cyrtanthus genus plant belongs subfamily amaryllidoideae,Cyrtanthus | Aspidistra | Amarylloidinae | Hippeastrinae | Traubiinae,Aspidistra | Cyrtanthus
train,Oracle best action,keep,5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",1.0,1.0,0.9197207891481876,0.0,1,13,1.5,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus | Amarylloidinae | Aspidistra | Hippeastrinae | Traubiinae,Aspidistra | Cyrtanthus
train,Vanilla BM25,keep,5add39c45542995b365faac5,Did the the Battle of Stones River occur before the Battle of Saipan?,1.0,1.0,0.9197207891481876,0.0,1,13,1.5,Did the the Battle of Stones River occur before the Battle of Saipan?,Battle of Saipan | Stones River Union order of battle | Battle of Stones River | Stones River Campaign | Stones River National Battlefield,Battle of Saipan | Battle of Stones River
train,Rewrite-all keyword,keyword_compress,5add39c45542995b365faac5,Did the the Battle of Stones River occur before the Battle of Saipan?,1.0,1.0,0.9197207891481876,0.0,1,7,1.5,battle stones river occur before battle saipan,Battle of Saipan | Stones River Union order of battle | Battle of Stones River | Stones River National Battlefield | Stones River Campaign,Battle of Saipan | Battle of Stones River
train,Rewrite-all entity expansion,entity_expand,5add39c45542995b365faac5,Did the the Battle of Stones River occur before the Battle of Saipan?,1.0,1.0,0.8503449055347546,0.02,1,8,1.48,Battle Stones River Saipan stones river occur before,Battle of Saipan | Stones River National Battlefield | Stones River Campaign | Stones River Greenway Arboretum | Battle of Stones River,Battle of Saipan | Battle of Stones River
train,Train-best fixed rewrite,keyword_compress,5add39c45542995b365faac5,Did the the Battle of Stones River occur before the Battle of Saipan?,1.0,1.0,0.9197207891481876,0.0,1,7,1.5,battle stones river occur before battle saipan,Battle of Saipan | Stones River Union order of battle | Battle of Stones River | Stones River National Battlefield | Stones River Campaign,Battle of Saipan | Battle of Stones River
train,Selective bandit,keep,5add39c45542995b365faac5,Did the the Battle of Stones River occur before the Battle of Saipan?,1.0,1.0,0.9197207891481876,0.0,1,13,1.5,Did the the Battle of Stones River occur before the Battle of Saipan?,Battle of Saipan | Stones River Union order of battle | Battle of Stones River | Stones River Campaign | Stones River National Battlefield,Battle of Saipan | Battle of Stones River
train,Oracle best action,keep,5add39c45542995b365faac5,Did the the Battle of Stones River occur before the Battle of Saipan?,1.0,1.0,0.9197207891481876,0.0,1,13,1.5,Did the the Battle of Stones River occur before the Battle of Saipan?,Battle of Saipan | Stones River Union order of battle | Battle of Stones River | Stones River Campaign | Stones River National Battlefield,Battle of Saipan | Battle of Stones River
train,Vanilla BM25,keep,5a803d695542996402f6a494,What is the main difference between the game Plateau and the game Colt Express?,0.5,0.5,0.38685280723454163,0.0,1,14,0.75,What is the main difference between the game Plateau and the game Colt Express?,Cumberland Plateau | Colt Express | Colt M1877 | Bendomino | Battlezone (1998 video game),Colt Express | Plateau (game)
train,Rewrite-all keyword,keyword_compress,5a803d695542996402f6a494,What is the main difference between the game Plateau and the game Colt Express?,1.0,1.0,0.8772153153380493,0.0,1,8,1.5,main difference between game plateau game colt express,Colt Express | Cumberland Plateau | Colt M1877 | Plateau (game) | Micro Maniacs,Colt Express | Plateau (game)
train,Rewrite-all entity expansion,entity_expand,5a803d695542996402f6a494,What is the main difference between the game Plateau and the game Colt Express?,1.0,1.0,0.8772153153380493,0.02,1,9,1.48,Plateau Colt Express main difference between game colt express,Colt Express | Colt M1877 | Cumberland Plateau | Plateau (game) | Micro Maniacs,Colt Express | Plateau (game)
train,Train-best fixed rewrite,keyword_compress,5a803d695542996402f6a494,What is the main difference between the game Plateau and the game Colt Express?,1.0,1.0,0.8772153153380493,0.0,1,8,1.5,main difference between game plateau game colt express,Colt Express | Cumberland Plateau | Colt M1877 | Plateau (game) | Micro Maniacs,Colt Express | Plateau (game)
train,Selective bandit,keyword_compress,5a803d695542996402f6a494,What is the main difference between the game Plateau and the game Colt Express?,1.0,1.0,0.8772153153380493,0.0,1,8,1.5,main difference between game plateau game colt express,Colt Express | Cumberland Plateau | Colt M1877 | Plateau (game) | Micro Maniacs,Colt Express | Plateau (game)
train,Oracle best action,keyword_compress,5a803d695542996402f6a494,What is the main difference between the game Plateau and the game Colt Express?,1.0,1.0,0.8772153153380493,0.0,1,8,1.5,main difference between game plateau game colt express,Colt Express | Cumberland Plateau | Colt M1877 | Plateau (game) | Micro Maniacs,Colt Express | Plateau (game)
train,Vanilla BM25,keep,5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",1.0,1.0,1.0,0.0,1,15,1.5,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",Hey Pa! There's a Goat on the Roof | Poleconomy | Pashmina | Ford flathead V8 engine | Verão Vermelho,Hey Pa! There's a Goat on the Roof | Poleconomy
train,Rewrite-all keyword,keyword_compress,5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",1.0,1.0,1.0,0.0,1,10,1.5,came market first hey pa there s goat roof poleconomy,Hey Pa! There's a Goat on the Roof | Poleconomy | Pashmina | Ford flathead V8 engine | Verão Vermelho,Hey Pa! There's a Goat on the Roof | Poleconomy
train,Rewrite-all entity expansion,entity_expand,5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",1.0,1.0,1.0,0.04,1,12,1.46,Hey Pa There Goat Roof Poleconomy came market first hey pa s,Hey Pa! There's a Goat on the Roof | Poleconomy | Verão Vermelho | Pashmina | Ford flathead V8 engine,Hey Pa! There's a Goat on the Roof | Poleconomy
train,Train-best fixed rewrite,keyword_compress,5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",1.0,1.0,1.0,0.0,1,10,1.5,came market first hey pa there s goat roof poleconomy,Hey Pa! There's a Goat on the Roof | Poleconomy | Pashmina | Ford flathead V8 engine | Verão Vermelho,Hey Pa! There's a Goat on the Roof | Poleconomy
train,Selective bandit,keyword_compress,5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",1.0,1.0,1.0,0.0,1,10,1.5,came market first hey pa there s goat roof poleconomy,Hey Pa! There's a Goat on the Roof | Poleconomy | Pashmina | Ford flathead V8 engine | Verão Vermelho,Hey Pa! There's a Goat on the Roof | Poleconomy
train,Oracle best action,keep,5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",1.0,1.0,1.0,0.0,1,15,1.5,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",Hey Pa! There's a Goat on the Roof | Poleconomy | Pashmina | Ford flathead V8 engine | Verão Vermelho,Hey Pa! There's a Goat on the Roof | Poleconomy
train,Vanilla BM25,keep,5a83c9445542992ef85e2360,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,1.0,1.0,1.0,0.0,1,17,1.5,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,Yamaji Motoharu | Imperial Japanese Army | Takashima Tomonosuke | Ōshima Hisanao | Miura Gorō,Imperial Japanese Army | Yamaji Motoharu
train,Rewrite-all keyword,keyword_compress,5a83c9445542992ef85e2360,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,1.0,1.0,1.0,0.0,1,10,1.5,viscount yamaji motoharu general early imperial japanese army belonged empire,Yamaji Motoharu | Imperial Japanese Army | Takashima Tomonosuke | Ōshima Hisanao | Miura Gorō,Imperial Japanese Army | Yamaji Motoharu
train,Rewrite-all entity expansion,entity_expand,5a83c9445542992ef85e2360,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,1.0,1.0,1.0,0.12,1,16,1.38,Viscount Yamaji Motoharu Imperial Japanese Army Empire viscount yamaji motoharu general early imperial japanese army belonged,Yamaji Motoharu | Imperial Japanese Army | Port Arthur massacre (China) | Takashima Tomonosuke | Ōshima Hisanao,Imperial Japanese Army | Yamaji Motoharu
train,Train-best fixed rewrite,keyword_compress,5a83c9445542992ef85e2360,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,1.0,1.0,1.0,0.0,1,10,1.5,viscount yamaji motoharu general early imperial japanese army belonged empire,Yamaji Motoharu | Imperial Japanese Army | Takashima Tomonosuke | Ōshima Hisanao | Miura Gorō,Imperial Japanese Army | Yamaji Motoharu
train,Selective bandit,keyword_compress,5a83c9445542992ef85e2360,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,1.0,1.0,1.0,0.0,1,10,1.5,viscount yamaji motoharu general early imperial japanese army belonged empire,Yamaji Motoharu | Imperial Japanese Army | Takashima Tomonosuke | Ōshima Hisanao | Miura Gorō,Imperial Japanese Army | Yamaji Motoharu
train,Oracle best action,keep,5a83c9445542992ef85e2360,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,1.0,1.0,1.0,0.0,1,17,1.5,Viscount Yamaji Motoharu was a general in the early Imperial Japanese Army which belonged to which Empire?,Yamaji Motoharu | Imperial Japanese Army | Takashima Tomonosuke | Ōshima Hisanao | Miura Gorō,Imperial Japanese Army | Yamaji Motoharu
train,Vanilla BM25,keep,5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,0.5,1.0,0.6131471927654584,0.0,1,25,1.0,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,Viking: The Ultimate Obstacle Course | Wipeout (2008 U.S. game show) | Techniques de Randonnée Équestre de Compétition | Makoto Nagano | A*mazing,Colin Bryce | Viking: The Ultimate Obstacle Course
train,Rewrite-all keyword,keyword_compress,5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,1.0,1.0,0.8772153153380493,0.0,1,13,1.5,viking ultimate obstacle course game show aired europe british presenter olympic participant sport,Viking: The Ultimate Obstacle Course | Techniques de Randonnée Équestre de Compétition | Wipeout (2008 U.S. game show) | Colin Bryce | Makoto Nagano,Colin Bryce | Viking: The Ultimate Obstacle Course
train,Rewrite-all entity expansion,entity_expand,5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,1.0,1.0,0.8503449055347546,0.06,1,17,1.44,Viking The Ultimate Obstacle Course Europe British Olympic ultimate obstacle course game show aired presenter participant sport,Viking: The Ultimate Obstacle Course | Techniques de Randonnée Équestre de Compétition | Wipeout (2008 U.S. game show) | Makoto Nagano | Colin Bryce,Colin Bryce | Viking: The Ultimate Obstacle Course
train,Train-best fixed rewrite,keyword_compress,5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,1.0,1.0,0.8772153153380493,0.0,1,13,1.5,viking ultimate obstacle course game show aired europe british presenter olympic participant sport,Viking: The Ultimate Obstacle Course | Techniques de Randonnée Équestre de Compétition | Wipeout (2008 U.S. game show) | Colin Bryce | Makoto Nagano,Colin Bryce | Viking: The Ultimate Obstacle Course
train,Selective bandit,keyword_compress,5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,1.0,1.0,0.8772153153380493,0.0,1,13,1.5,viking ultimate obstacle course game show aired europe british presenter olympic participant sport,Viking: The Ultimate Obstacle Course | Techniques de Randonnée Équestre de Compétition | Wipeout (2008 U.S. game show) | Colin Bryce | Makoto Nagano,Colin Bryce | Viking: The Ultimate Obstacle Course
train,Oracle best action,keyword_compress,5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,1.0,1.0,0.8772153153380493,0.0,1,13,1.5,viking ultimate obstacle course game show aired europe british presenter olympic participant sport,Viking: The Ultimate Obstacle Course | Techniques de Randonnée Équestre de Compétition | Wipeout (2008 U.S. game show) | Colin Bryce | Makoto Nagano,Colin Bryce | Viking: The Ultimate Obstacle Course
train,Vanilla BM25,keep,5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",1.0,0.3333333333333333,0.5437713091520254,0.0,1,13,1.1666666666666667,"Are both bands, Digital Summer and Underoath, from the same US state ?",Humberto Leal Garcia | Greater Boston | Underoath | Hollow (Digital Summer album) | Digital Summer,Digital Summer | Underoath
train,Rewrite-all keyword,keyword_compress,5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",0.5,0.3333333333333333,0.3065735963827292,0.0,1,8,0.6666666666666666,both bands digital summer underoath same us state,Humberto Leal Garcia | Greater Boston | Underoath | Hollow (Digital Summer album) | Cause and Effect (Digital Summer album),Digital Summer | Underoath
train,Rewrite-all entity expansion,entity_expand,5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",0.5,0.3333333333333333,0.3065735963827292,0.04,1,10,0.6266666666666666,Digital Summer Underoath both bands digital summer same us state,Humberto Leal Garcia | Greater Boston | Underoath | Hollow (Digital Summer album) | Cause and Effect (Digital Summer album),Digital Summer | Underoath
train,Train-best fixed rewrite,keyword_compress,5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",0.5,0.3333333333333333,0.3065735963827292,0.0,1,8,0.6666666666666666,both bands digital summer underoath same us state,Humberto Leal Garcia | Greater Boston | Underoath | Hollow (Digital Summer album) | Cause and Effect (Digital Summer album),Digital Summer | Underoath
train,Selective bandit,keep,5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",1.0,0.3333333333333333,0.5437713091520254,0.0,1,13,1.1666666666666667,"Are both bands, Digital Summer and Underoath, from the same US state ?",Humberto Leal Garcia | Greater Boston | Underoath | Hollow (Digital Summer album) | Digital Summer,Digital Summer | Underoath
train,Oracle best action,keep,5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",1.0,0.3333333333333333,0.5437713091520254,0.0,1,13,1.1666666666666667,"Are both bands, Digital Summer and Underoath, from the same US state ?",Humberto Leal Garcia | Greater Boston | Underoath | Hollow (Digital Summer album) | Digital Summer,Digital Summer | Underoath
train,Vanilla BM25,keep,5a8eabf755429917b4a5bdaa,"What was the job title of the wife of the director of the film ""Aaina?""",0.5,1.0,0.6131471927654584,0.0,1,15,1.0,"What was the job title of the wife of the director of the film ""Aaina?""",Aaina (1993 film) | William Cameron Menzies | Production assistant | Cashier | Supervisor,Aaina (1993 film) | Pamela Chopra
train,Rewrite-all keyword,keyword_compress,5a8eabf755429917b4a5bdaa,"What was the job title of the wife of the director of the film ""Aaina?""",1.0,1.0,0.9197207891481876,0.0,1,6,1.5,job title wife director film aaina,Aaina (1993 film) | William Cameron Menzies | Pamela Chopra | Production assistant | Competency-based job description,Aaina (1993 film) | Pamela Chopra
train,Rewrite-all entity expansion,entity_expand,5a8eabf755429917b4a5bdaa,"What was the job title of the wife of the director of the film ""Aaina?""",1.0,1.0,0.9197207891481876,0.0,1,6,1.5,Aaina job title wife director film,Aaina (1993 film) | William Cameron Menzies | Pamela Chopra | Production assistant | Competency-based job description,Aaina (1993 film) | Pamela Chopra
train,Train-best fixed rewrite,keyword_compress,5a8eabf755429917b4a5bdaa,"What was the job title of the wife of the director of the film ""Aaina?""",1.0,1.0,0.9197207891481876,0.0,1,6,1.5,job title wife director film aaina,Aaina (1993 film) | William Cameron Menzies | Pamela Chopra | Production assistant | Competency-based job description,Aaina (1993 film) | Pamela Chopra
train,Selective bandit,keyword_compress,5a8eabf755429917b4a5bdaa,"What was the job title of the wife of the director of the film ""Aaina?""",1.0,1.0,0.9197207891481876,0.0,1,6,1.5,job title wife director film aaina,Aaina (1993 film) | William Cameron Menzies | Pamela Chopra | Production assistant | Competency-based job description,Aaina (1993 film) | Pamela Chopra
train,Oracle best action,keyword_compress,5a8eabf755429917b4a5bdaa,"What was the job title of the wife of the director of the film ""Aaina?""",1.0,1.0,0.9197207891481876,0.0,1,6,1.5,job title wife director film aaina,Aaina (1993 film) | William Cameron Menzies | Pamela Chopra | Production assistant | Competency-based job description,Aaina (1993 film) | Pamela Chopra
train,Vanilla BM25,keep,5ae82c3d55429952e35eaa75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,0.5,0.5,0.38685280723454163,0.0,1,18,0.75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,Jack Ryan (politician) | DuSable High School | Merkel High School | Jonathan Alder High School | Wendell Phillips Academy High School,DuSable High School | Jean Baptiste Point du Sable
train,Rewrite-all keyword,keyword_compress,5ae82c3d55429952e35eaa75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,0.5,0.5,0.38685280723454163,0.0,1,9,0.75,high school located bronzeville neighborhood named after settler arrested,Jonathan Alder High School | DuSable High School | Merkel High School | Walton High School (Bronx) | Cleveland School of the Arts,DuSable High School | Jean Baptiste Point du Sable
train,Rewrite-all entity expansion,entity_expand,5ae82c3d55429952e35eaa75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,0.5,0.5,0.38685280723454163,0.0,1,9,0.75,Bronzeville high school located neighborhood named after settler arrested,Jonathan Alder High School | DuSable High School | Merkel High School | Walton High School (Bronx) | Cleveland School of the Arts,DuSable High School | Jean Baptiste Point du Sable
train,Train-best fixed rewrite,keyword_compress,5ae82c3d55429952e35eaa75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,0.5,0.5,0.38685280723454163,0.0,1,9,0.75,high school located bronzeville neighborhood named after settler arrested,Jonathan Alder High School | DuSable High School | Merkel High School | Walton High School (Bronx) | Cleveland School of the Arts,DuSable High School | Jean Baptiste Point du Sable
train,Selective bandit,keyword_compress,5ae82c3d55429952e35eaa75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,0.5,0.5,0.38685280723454163,0.0,1,9,0.75,high school located bronzeville neighborhood named after settler arrested,Jonathan Alder High School | DuSable High School | Merkel High School | Walton High School (Bronx) | Cleveland School of the Arts,DuSable High School | Jean Baptiste Point du Sable
train,Oracle best action,keep,5ae82c3d55429952e35eaa75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,0.5,0.5,0.38685280723454163,0.0,1,18,0.75,This high school located in the Bronzeville neighborhood was named after a settler who was arrested by who?,Jack Ryan (politician) | DuSable High School | Merkel High School | Jonathan Alder High School | Wendell Phillips Academy High School,DuSable High School | Jean Baptiste Point du Sable
train,Vanilla BM25,keep,5abbf64055429965836003bc,What county is Keene High School located in?,0.5,0.5,0.38685280723454163,0.0,1,8,0.75,What county is Keene High School located in?,"Wanda R. Smith High School | Keene High School | Jefferson High School (Delphos, Ohio) | Alumni Field (Keene) | Halifax County High School","Keene High School | Marlborough, New Hampshire"
train,Rewrite-all keyword,keyword_compress,5abbf64055429965836003bc,What county is Keene High School located in?,0.5,0.5,0.38685280723454163,0.0,1,5,0.75,county keene high school located,"Wanda R. Smith High School | Keene High School | Alumni Field (Keene) | Jefferson High School (Delphos, Ohio) | Halifax County High School","Keene High School | Marlborough, New Hampshire"
train,Rewrite-all entity expansion,entity_expand,5abbf64055429965836003bc,What county is Keene High School located in?,0.5,0.5,0.38685280723454163,0.06,1,8,0.69,Keene High School county keene high school located,"Wanda R. Smith High School | Keene High School | Alumni Field (Keene) | Jefferson High School (Delphos, Ohio) | Halifax County High School","Keene High School | Marlborough, New Hampshire"
train,Train-best fixed rewrite,keyword_compress,5abbf64055429965836003bc,What county is Keene High School located in?,0.5,0.5,0.38685280723454163,0.0,1,5,0.75,county keene high school located,"Wanda R. Smith High School | Keene High School | Alumni Field (Keene) | Jefferson High School (Delphos, Ohio) | Halifax County High School","Keene High School | Marlborough, New Hampshire"
train,Selective bandit,keyword_compress,5abbf64055429965836003bc,What county is Keene High School located in?,0.5,0.5,0.38685280723454163,0.0,1,5,0.75,county keene high school located,"Wanda R. Smith High School | Keene High School | Alumni Field (Keene) | Jefferson High School (Delphos, Ohio) | Halifax County High School","Keene High School | Marlborough, New Hampshire"
train,Oracle best action,keep,5abbf64055429965836003bc,What county is Keene High School located in?,0.5,0.5,0.38685280723454163,0.0,1,8,0.75,What county is Keene High School located in?,"Wanda R. Smith High School | Keene High School | Jefferson High School (Delphos, Ohio) | Alumni Field (Keene) | Halifax County High School","Keene High School | Marlborough, New Hampshire"
train,Vanilla BM25,keep,5aba33985542994dbf0198c3,Who was undefeated since the Athens games with 28 medals?,1.0,1.0,1.0,0.0,1,10,1.5,Who was undefeated since the Athens games with 28 medals?,Klete Keller | Michael Phelps | David Lim (swimmer) | Jonas Jacobsson | Toireasa Gallagher,Klete Keller | Michael Phelps
train,Rewrite-all keyword,keyword_compress,5aba33985542994dbf0198c3,Who was undefeated since the Athens games with 28 medals?,1.0,1.0,0.9197207891481876,0.0,1,6,1.5,undefeated since athens games 28 medals,Klete Keller | David Lim (swimmer) | Michael Phelps | Alex Hadley | Algeria at the 2004 Summer Olympics,Klete Keller | Michael Phelps
train,Rewrite-all entity expansion,entity_expand,5aba33985542994dbf0198c3,Who was undefeated since the Athens games with 28 medals?,1.0,1.0,0.9197207891481876,0.0,1,6,1.5,Athens undefeated since games 28 medals,Klete Keller | David Lim (swimmer) | Michael Phelps | Alex Hadley | Algeria at the 2004 Summer Olympics,Klete Keller | Michael Phelps
train,Train-best fixed rewrite,keyword_compress,5aba33985542994dbf0198c3,Who was undefeated since the Athens games with 28 medals?,1.0,1.0,0.9197207891481876,0.0,1,6,1.5,undefeated since athens games 28 medals,Klete Keller | David Lim (swimmer) | Michael Phelps | Alex Hadley | Algeria at the 2004 Summer Olympics,Klete Keller | Michael Phelps
train,Selective bandit,keyword_compress,5aba33985542994dbf0198c3,Who was undefeated since the Athens games with 28 medals?,1.0,1.0,0.9197207891481876,0.0,1,6,1.5,undefeated since athens games 28 medals,Klete Keller | David Lim (swimmer) | Michael Phelps | Alex Hadley | Algeria at the 2004 Summer Olympics,Klete Keller | Michael Phelps
train,Oracle best action,keep,5aba33985542994dbf0198c3,Who was undefeated since the Athens games with 28 medals?,1.0,1.0,1.0,0.0,1,10,1.5,Who was undefeated since the Athens games with 28 medals?,Klete Keller | Michael Phelps | David Lim (swimmer) | Jonas Jacobsson | Toireasa Gallagher,Klete Keller | Michael Phelps
train,Vanilla BM25,keep,5a858dc85542997b5ce40002,Whataburger in Richardson Square is loacted in what city and state?,1.0,1.0,1.0,0.0,1,11,1.5,Whataburger in Richardson Square is loacted in what city and state?,"Whataburger | Richardson Square Mall | Victory Square, Minsk | List of counties in South Carolina | True North Square",Richardson Square Mall | Whataburger
train,Rewrite-all keyword,keyword_compress,5a858dc85542997b5ce40002,Whataburger in Richardson Square is loacted in what city and state?,1.0,1.0,0.9197207891481876,0.0,1,6,1.5,whataburger richardson square loacted city state,"Whataburger | Independence Square (Podgorica) | Richardson Square Mall | List of counties in South Carolina | Victory Square, Minsk",Richardson Square Mall | Whataburger
