split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Hybrid keyword,hybrid_keyword,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.03,2,22,1.47,out actors played role luc deveraux universal soldier franchise actor also starred movies holby city doctor strange bourne ultimatum zero dark thirty,Universal Soldier (franchise) | Scott Adkins | Luc Deveraux | Universal Soldier (1992 film) | List of accolades received by Zero Dark Thirty,Scott Adkins | Universal Soldier (franchise)
train,Gemini rewrite action,bm25_llm_rewrite,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,0.8772153153380493,1.11,1,12,0.3899999999999999,"""Luc Deveraux"" ""Holby City"" ""Doctor Strange"" ""The Bourne Ultimatum"" ""Zero Dark Thirty""",Scott Adkins | List of accolades received by Zero Dark Thirty | Luc Deveraux | Universal Soldier (franchise) | Jayne Grayson,Scott Adkins | Universal Soldier (franchise)
train,Gemini decompose action,bm25_llm_decompose,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,0.8772153153380493,1.18,2,17,0.32000000000000006,Luc Deveraux Universal Soldier actors || Actor Holby City Doctor Strange The Bourne Ultimatum Zero Dark Thirty,Scott Adkins | List of accolades received by Zero Dark Thirty | Luc Deveraux | Universal Soldier (franchise) | Universal Soldier (1992 film),Scott Adkins | Universal Soldier (franchise)
train,Train-best retrieval action,dense_keyword,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,0.9197207891481876,0.0,1,22,1.5,out actors played role luc deveraux universal soldier franchise actor also starred movies holby city doctor strange bourne ultimatum zero dark thirty,Universal Soldier (franchise) | Luc Deveraux | Scott Adkins | Universal Soldier (1992 film) | Universal Soldier: Regeneration,Scott Adkins | Universal Soldier (franchise)
train,Selective retrieval policy,bm25_keyword,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.0,1,22,1.5,out actors played role luc deveraux universal soldier franchise actor also starred movies holby city doctor strange bourne ultimatum zero dark thirty,Scott Adkins | Universal Soldier (franchise) | List of accolades received by Zero Dark Thirty | Luc Deveraux | Universal Soldier (1992 film),Scott Adkins | Universal Soldier (franchise)
train,Oracle retrieval action,bm25_keep,5ae6b6065542991bbc976168,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",1.0,1.0,1.0,0.0,1,36,1.5,"Out of the actors who have played the role of Luc Deveraux in the Universal Soldier franchise, which actor has also starred in the movies Holby City, Doctor Strange, the Bourne Ultimatum and Zero Dark Thirty?",Scott Adkins | Universal Soldier (franchise) | List of accolades received by Zero Dark Thirty | Universal Soldier (1992 film) | Jayne Grayson,Scott Adkins | Universal Soldier (franchise)
train,Vanilla BM25,bm25_keep,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,0.9197207891481876,0.0,1,18,1.5,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,Tommy's Honour | Tina Heath | Jack Lowden | Ken Stott | Kevin McKidd,Jack Lowden | Tommy's Honour
train,BM25 keyword,bm25_keyword,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,tommy s honour drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Hélène Kuragina | Tina Heath,Jack Lowden | Tommy's Honour
train,Dense original,dense_keep,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,18,1.5,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,Tommy's Honour | Jack Lowden | Kevin McKidd | Cultural depictions of William III of England | Ken Stott,Jack Lowden | Tommy's Honour
train,Dense keyword,dense_keyword,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,tommy s honour drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Cultural depictions of William III of England | Ken Stott,Jack Lowden | Tommy's Honour
train,Hybrid original,hybrid_keep,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.03,2,18,1.47,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,Tommy's Honour | Jack Lowden | Kevin McKidd | Tina Heath | Ken Stott,Jack Lowden | Tommy's Honour
train,Hybrid keyword,hybrid_keyword,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.03,2,12,1.47,tommy s honour drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Cultural depictions of William III of England | Hélène Kuragina,Jack Lowden | Tommy's Honour
train,Gemini rewrite action,bm25_llm_rewrite,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,0.9197207891481876,1.07,1,6,0.42999999999999994,Tommy's Honour actor 2016 BBC miniseries,Tommy's Honour | Kevin McKidd | Jack Lowden | Hélène Kuragina | The Day of the Triffids (2009 TV miniseries),Jack Lowden | Tommy's Honour
train,Gemini decompose action,bm25_llm_decompose,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,0.8772153153380493,1.09,2,6,0.4099999999999999,"""Tommy's Honour"" cast || BBC miniseries",Tommy's Honour | Kevin McKidd | The Day of the Triffids (2009 TV miniseries) | Jack Lowden | Hélène Kuragina,Jack Lowden | Tommy's Honour
train,Train-best retrieval action,dense_keyword,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,tommy s honour drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Cultural depictions of William III of England | Ken Stott,Jack Lowden | Tommy's Honour
train,Selective retrieval policy,dense_keyword,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,1.0,0.0,1,12,1.5,tommy s honour drama film included actor found success 2016 bbc miniseries,Tommy's Honour | Jack Lowden | Kevin McKidd | Cultural depictions of William III of England | Ken Stott,Jack Lowden | Tommy's Honour
train,Oracle retrieval action,bm25_keep,5ae531ee5542990ba0bbb1ff,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,1.0,1.0,0.9197207891481876,0.0,1,18,1.5,Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,Tommy's Honour | Tina Heath | Jack Lowden | Ken Stott | Kevin McKidd,Jack Lowden | Tommy's Honour
train,Vanilla BM25,bm25_keep,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,0.8503449055347546,0.0,1,17,1.5,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?","Midnight Oil | Midnight Oil (album) | 20,000 Watt R.S.L. | Species Deceases | Switchfoot",Midnight Oil | Switchfoot
train,BM25 keyword,bm25_keyword,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.0,1,10,1.5,rock band chose name drawing out hat switchfoot midnight oil,"Midnight Oil | Switchfoot | 20,000 Watt R.S.L. | The Power &amp; The Passion | Rob Hirst",Midnight Oil | Switchfoot
train,Dense original,dense_keep,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.0,1,17,1.5,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Switchfoot | Midnight Oil | Rob Hirst | Midnight Oil (album) | Read About It,Midnight Oil | Switchfoot
train,Dense keyword,dense_keyword,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,0.9197207891481876,0.0,1,10,1.5,rock band chose name drawing out hat switchfoot midnight oil,Midnight Oil | Rob Hirst | Switchfoot | Midnight Oil (album) | Read About It,Midnight Oil | Switchfoot
train,Hybrid original,hybrid_keep,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.03,2,17,1.47,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?","Midnight Oil | Switchfoot | Midnight Oil (album) | 20,000 Watt R.S.L. | Rob Hirst",Midnight Oil | Switchfoot
train,Hybrid keyword,hybrid_keyword,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,0.03,2,10,1.47,rock band chose name drawing out hat switchfoot midnight oil,"Midnight Oil | Switchfoot | Rob Hirst | 20,000 Watt R.S.L. | Midnight Oil (album)",Midnight Oil | Switchfoot
train,Gemini rewrite action,bm25_llm_rewrite,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,1.06,1,6,0.43999999999999995,Switchfoot Midnight Oil name drawing hat,"Midnight Oil | Switchfoot | 20,000 Watt R.S.L. | The Power &amp; The Passion | Midnight Oil (album)",Midnight Oil | Switchfoot
train,Gemini decompose action,bm25_llm_decompose,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,1.0,1.1,2,8,0.3999999999999999,Switchfoot name origin || Midnight Oil name origin,"Switchfoot | Midnight Oil | 20,000 Watt R.S.L. | The Power &amp; The Passion | Midnight Oil (album)",Midnight Oil | Switchfoot
train,Train-best retrieval action,dense_keyword,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,0.9197207891481876,0.0,1,10,1.5,rock band chose name drawing out hat switchfoot midnight oil,Midnight Oil | Rob Hirst | Switchfoot | Midnight Oil (album) | Read About It,Midnight Oil | Switchfoot
train,Selective retrieval policy,dense_keyword,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,0.9197207891481876,0.0,1,10,1.5,rock band chose name drawing out hat switchfoot midnight oil,Midnight Oil | Rob Hirst | Switchfoot | Midnight Oil (album) | Read About It,Midnight Oil | Switchfoot
train,Oracle retrieval action,bm25_keep,5a8aa5835542996c9b8d5f4e,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",1.0,1.0,0.8503449055347546,0.0,1,17,1.5,"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?","Midnight Oil | Midnight Oil (album) | 20,000 Watt R.S.L. | Species Deceases | Switchfoot",Midnight Oil | Switchfoot
train,Vanilla BM25,bm25_keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.0,1,14,1.5,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | This Ain't a Love Song | Daler Mehndi | The Day Before I Met You | A Love Song (Lee Greenwood song),Daler Mehndi | Tunak Tunak Tun
train,BM25 keyword,bm25_keyword,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,1.0,0.0,1,8,1.5,tunak bhangra pop love song artist born year,Tunak Tunak Tun | Daler Mehndi | Anmol Gagan Maan | This Ain't a Love Song | Lum's Love Song,Daler Mehndi | Tunak Tunak Tun
train,Dense original,dense_keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.8772153153380493,0.0,1,14,1.5,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | Lum's Love Song | Anmol Gagan Maan | Daler Mehndi | Crazy in Love,Daler Mehndi | Tunak Tunak Tun
train,Dense keyword,dense_keyword,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.0,1,8,1.5,tunak bhangra pop love song artist born year,Tunak Tunak Tun | Anmol Gagan Maan | Daler Mehndi | Lum's Love Song | Crazy in Love,Daler Mehndi | Tunak Tunak Tun
train,Hybrid original,hybrid_keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,1.0,0.03,2,14,1.47,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | Daler Mehndi | Lum's Love Song | This Ain't a Love Song | Anmol Gagan Maan,Daler Mehndi | Tunak Tunak Tun
train,Hybrid keyword,hybrid_keyword,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.03,2,8,1.47,tunak bhangra pop love song artist born year,Tunak Tunak Tun | Anmol Gagan Maan | Daler Mehndi | Lum's Love Song | This Ain't a Love Song,Daler Mehndi | Tunak Tunak Tun
train,Gemini rewrite action,bm25_llm_rewrite,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.8503449055347546,1.04,1,4,0.45999999999999996,Tunak artist birth year,Tunak Tunak Tun | This Ain't a Love Song | Anmol Gagan Maan | Feels Just Like a Love Song | Daler Mehndi,Daler Mehndi | Tunak Tunak Tun
train,Gemini decompose action,bm25_llm_decompose,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.8772153153380493,1.06,1,6,0.43999999999999995,"""Tunak"" bhangra pop artist birth year",Tunak Tunak Tun | Anmol Gagan Maan | This Ain't a Love Song | Daler Mehndi | The Day Before I Met You,Daler Mehndi | Tunak Tunak Tun
train,Train-best retrieval action,dense_keyword,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.0,1,8,1.5,tunak bhangra pop love song artist born year,Tunak Tunak Tun | Anmol Gagan Maan | Daler Mehndi | Lum's Love Song | Crazy in Love,Daler Mehndi | Tunak Tunak Tun
train,Selective retrieval policy,dense_keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.8772153153380493,0.0,1,14,1.5,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | Lum's Love Song | Anmol Gagan Maan | Daler Mehndi | Crazy in Love,Daler Mehndi | Tunak Tunak Tun
train,Oracle retrieval action,bm25_keep,5ab82d095542990e739ec853,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1.0,1.0,0.9197207891481876,0.0,1,14,1.5,"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",Tunak Tunak Tun | This Ain't a Love Song | Daler Mehndi | The Day Before I Met You | A Love Song (Lee Greenwood song),Daler Mehndi | Tunak Tunak Tun
train,Vanilla BM25,bm25_keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,33,1.5,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Holland Society of New York,Kieft's War | Pound Ridge massacre
train,BM25 keyword,bm25_keyword,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,21,1.5,captain launched attack led more casualties than any other incident war fought between settlers nascent colony new netherland native lenape population,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Twelve Men,Kieft's War | Pound Ridge massacre
train,Dense original,dense_keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,33,1.5,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Kieft's War | Pound Ridge massacre | List of colonial governors of New York | Rumachenanck | English Neighborhood,Kieft's War | Pound Ridge massacre
train,Dense keyword,dense_keyword,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,21,1.5,captain launched attack led more casualties than any other incident war fought between settlers nascent colony new netherland native lenape population,Kieft's War | Pound Ridge massacre | List of colonial governors of New York | English Neighborhood | Rumachenanck,Kieft's War | Pound Ridge massacre
train,Hybrid original,hybrid_keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.03,2,33,1.47,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Kieft's War | Pound Ridge massacre | English Neighborhood | Rumachenanck | List of colonial governors of New York,Kieft's War | Pound Ridge massacre
train,Hybrid keyword,hybrid_keyword,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.03,2,21,1.47,captain launched attack led more casualties than any other incident war fought between settlers nascent colony new netherland native lenape population,Kieft's War | Pound Ridge massacre | English Neighborhood | Rumachenanck | List of colonial governors of New York,Kieft's War | Pound Ridge massacre
train,Gemini rewrite action,bm25_llm_rewrite,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,1.07,1,7,0.42999999999999994,New Netherland Lenape war deadliest attack Captain,Pound Ridge massacre | Kieft's War | Rumachenanck | List of colonial governors of New York | English Neighborhood,Kieft's War | Pound Ridge massacre
train,Gemini decompose action,bm25_llm_decompose,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,1.12,2,9,0.3799999999999999,New Netherland Lenape war || Kieft's War battles casualties,Pound Ridge massacre | Kieft's War | Rumachenanck | List of colonial governors of New York | English Neighborhood,Kieft's War | Pound Ridge massacre
train,Train-best retrieval action,dense_keyword,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,21,1.5,captain launched attack led more casualties than any other incident war fought between settlers nascent colony new netherland native lenape population,Kieft's War | Pound Ridge massacre | List of colonial governors of New York | English Neighborhood | Rumachenanck,Kieft's War | Pound Ridge massacre
train,Selective retrieval policy,bm25_keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,33,1.5,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Holland Society of New York,Kieft's War | Pound Ridge massacre
train,Oracle retrieval action,bm25_keep,5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,1.0,1.0,1.0,0.0,1,33,1.5,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Pound Ridge massacre | Kieft's War | English Neighborhood | Rumachenanck | Holland Society of New York,Kieft's War | Pound Ridge massacre
train,Vanilla BM25,bm25_keep,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,0.5,0.6934264036172708,0.0,1,14,1.25,In which film did Emilio Estevez star in in the same year as Nightmares,Wisdom (film) | Emilio Estevez | Nightmares (1983 film) | Here Not There | Rated X (film),Emilio Estevez | Nightmares (1983 film)
train,BM25 keyword,bm25_keyword,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,0.5,0.5,0.38685280723454163,0.0,1,7,0.75,film emilio estevez star same year nightmares,Wisdom (film) | Nightmares (1983 film) | Here Not There | The Way (2010 film) | Dollar for the Dead,Emilio Estevez | Nightmares (1983 film)
train,Dense original,dense_keep,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,1.0,0.0,1,14,1.5,In which film did Emilio Estevez star in in the same year as Nightmares,Nightmares (1983 film) | Emilio Estevez | Joe Estevez | The Way (2010 film) | Wisdom (film),Emilio Estevez | Nightmares (1983 film)
train,Dense keyword,dense_keyword,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,1.0,0.0,1,7,1.5,film emilio estevez star same year nightmares,Nightmares (1983 film) | Emilio Estevez | Joe Estevez | The Way (2010 film) | Wisdom (film),Emilio Estevez | Nightmares (1983 film)
train,Hybrid original,hybrid_keep,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,0.9197207891481876,0.03,2,14,1.47,In which film did Emilio Estevez star in in the same year as Nightmares,Nightmares (1983 film) | Wisdom (film) | Emilio Estevez | Joe Estevez | Here Not There,Emilio Estevez | Nightmares (1983 film)
train,Hybrid keyword,hybrid_keyword,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,0.9197207891481876,0.03,2,7,1.47,film emilio estevez star same year nightmares,Nightmares (1983 film) | Wisdom (film) | Emilio Estevez | The Way (2010 film) | Here Not There,Emilio Estevez | Nightmares (1983 film)
train,Gemini rewrite action,bm25_llm_rewrite,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,1.0,1.06,1,7,0.43999999999999995,Emilio Estevez films same year as Nightmares,Nightmares (1983 film) | Emilio Estevez | Wisdom (film) | Here Not There | Joe Estevez,Emilio Estevez | Nightmares (1983 film)
train,Gemini decompose action,bm25_llm_decompose,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,0.8772153153380493,1.09,2,7,0.4099999999999999,Nightmares (1983 film) || Emilio Estevez filmography,Nightmares (1983 film) | Joe Estevez | The Way (2010 film) | Emilio Estevez | Culture Clash in AmeriCCa,Emilio Estevez | Nightmares (1983 film)
train,Train-best retrieval action,dense_keyword,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,1.0,0.0,1,7,1.5,film emilio estevez star same year nightmares,Nightmares (1983 film) | Emilio Estevez | Joe Estevez | The Way (2010 film) | Wisdom (film),Emilio Estevez | Nightmares (1983 film)
train,Selective retrieval policy,dense_keep,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,1.0,0.0,1,14,1.5,In which film did Emilio Estevez star in in the same year as Nightmares,Nightmares (1983 film) | Emilio Estevez | Joe Estevez | The Way (2010 film) | Wisdom (film),Emilio Estevez | Nightmares (1983 film)
train,Oracle retrieval action,dense_keep,5a89fea655429970aeb701eb,In which film did Emilio Estevez star in in the same year as Nightmares,1.0,1.0,1.0,0.0,1,14,1.5,In which film did Emilio Estevez star in in the same year as Nightmares,Nightmares (1983 film) | Emilio Estevez | Joe Estevez | The Way (2010 film) | Wisdom (film),Emilio Estevez | Nightmares (1983 film)
test,Vanilla BM25,bm25_keep,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,"Eric S. Pistorius | Peter Deegan | Bryan Schroder | Eliot Spitzer | Lloyd Kenyon, 1st Baron Kenyon",Circuit court | Eric S. Pistorius
test,BM25 keyword,bm25_keyword,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.0,1,9,1.0,concept business eric s pistorius worked after being attorney,Eric S. Pistorius | Peter Deegan | Eliot Spitzer | Commissioner v. Flowers | Bryan Schroder,Circuit court | Eric S. Pistorius
test,Dense original,dense_keep,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.0,1,16,1.0,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,Eric S. Pistorius | Commissioner v. Flowers | Bryan Schroder | North Carolina Attorney General | Eliot Spitzer,Circuit court | Eric S. Pistorius
test,Dense keyword,dense_keyword,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.0,1,9,1.0,concept business eric s pistorius worked after being attorney,Eric S. Pistorius | Commissioner v. Flowers | Bryan Schroder | North Carolina Attorney General | Peter Deegan,Circuit court | Eric S. Pistorius
test,Hybrid original,hybrid_keep,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.03,2,16,0.97,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,Eric S. Pistorius | Bryan Schroder | Commissioner v. Flowers | Peter Deegan | Eliot Spitzer,Circuit court | Eric S. Pistorius
test,Hybrid keyword,hybrid_keyword,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,0.03,2,9,0.97,concept business eric s pistorius worked after being attorney,Eric S. Pistorius | Commissioner v. Flowers | Peter Deegan | Bryan Schroder | Eliot Spitzer,Circuit court | Eric S. Pistorius
test,Gemini rewrite action,bm25_llm_rewrite,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,0.5,1.0,0.6131471927654584,1.04,1,4,-0.040000000000000036,Eric S. Pistorius business,Eric S. Pistorius | Commissioner v. Flowers | Peter Deegan | Loretta Lynch | North Carolina Attorney General,Circuit court | Eric S. Pistorius
test,Gemini decompose action,bm25_llm_decompose,5a80cf4c55429938b61421f6,What was the concept of the business Eric S .Pistorius worked for after being an attorney?,1.0,1.0,1.0,1.1300000000000001,2,11,0.3699999999999999,Eric S. Pistorius career after attorney || [Business Name] business concept,Eric S. Pistorius | Circuit court | Peter Deegan | Commissioner v. Flowers | Loretta Lynch,Circuit court | Eric S. Pistorius
